competition_id,date,name
120486,2023-03-19,Badger Classic
120487,2023-03-18,Make Your Own Luck Open
120488,2023-03-19,Virginia Winter Thaw
120489,2023-03-18,Connecticut State Championships
120490,2023-03-25,Avia Performance Open
120491,2023-03-25,Korea Battle of Busan
120492,2023-03-18,Indiana State Championships
120493,2023-03-25,Virginia Shamrock Showdown
120494,2023-03-25,3rd Annual Heart of Texas
120495,2023-03-25,Iron Ice Novice Classic
120496,2023-03-25,New Hampshire State Championships
120497,2023-03-25,Resurgence Open
120498,2023-04-01,Spring Open
120499,2023-03-25,Arizona State Championships
120500,2023-03-25,Missouri  State Primetime and Championship
120501,2023-03-24,Elevate Barbell Championship Day 1
120502,2023-03-25,Elevate Barbell Championship Day 2
120503,2023-04-01,Korea DR. STRENGTH Spring Classic
120504,2023-04-02,Brisbane Classic
120505,2023-04-01,Battle at Bionic Barbell
120506,2023-04-08,RI Peak Performance at Top Strength
120507,2023-03-30,High School Nationals
120508,2023-04-08,Got 'Em Classic
120509,2023-04-08,Big Rapids Brawl
120510,2023-04-08,Rebel Rumble
120511,2023-04-08,Avengers Spring Fling
120512,2023-04-08,Idaho State Championships
120513,2023-02-18,Alaska High School Championship
120514,2023-03-18,2nd Annual Tampa Showdown
120515,2023-04-15,Wooder Ice Classic
120516,2023-04-15,Thunderwolf Open
120517,2023-03-11,Military/Police/Fire Fighters National Championships
120519,2023-04-08,San Diego Validus Open VI
120520,2023-04-08,Pittsburgh Spring Classic
120521,2023-04-02,Steed Strength Showdown II
120522,2023-04-15,7th Annual Capital City Barbell Championships
120525,2023-04-13,Collegiate Nationals
120526,2023-04-08,2nd Annual Montgomery Showdown
120527,2023-04-22,West Virginia State Championship
120528,2023-04-22,Upstate Classic
120529,2023-04-22,Georgia Spring Open
120530,2023-04-22,Crystal Coast Classic
120531,2023-04-22,Bens Army Services Tribute
120532,2023-04-22,Empire Classic
120533,2023-04-23,Chicagoland Open
120534,2023-04-22,Louisiana High School State Meet and Hub City Open
120535,2023-04-22,Massachusetts Spring Classic
120537,2023-04-16,Adonis Athletics Open
120538,2023-04-15,Hometown Spring Showdown
120539,2023-04-22,Exceed Full Send Classic
120540,2023-04-22,Wild Hog Throwdown
120543,2023-04-22,New Jersey State Championship
120546,2023-04-22,Pennsylvania State Championship
120548,2023-04-29,Spring Break Throwdown III
120550,2023-04-29,Utah State Championships
120552,2023-04-22,Oklahoma Open
120553,2023-04-29,Stand Strong Spring Storm
120556,2023-04-29,Iron Souls
120557,2023-04-30,MetroEast Rookie Novice Showdown
120558,2023-04-29,Spring Showdown
120559,2023-04-30,Virginia Mega Novice Open
120560,2023-04-29,Baltimore Single-Lift Raw Open
120561,2023-04-29,Iron Triathlon
120563,2023-04-29,Star City Showdown
120564,2023-04-29,Yokey Returns
120565,2023-04-22,Kilo Showdown
120566,2023-04-22,3rd Annual SSS Rookie Meet
120567,2023-05-06,New York Ladies of Iron
120568,2023-05-06,Texas Ladies of Iron
120569,2023-05-06,Maryland Ladies of Iron
120571,2023-05-06,DMV Iron Madness
120572,2023-05-06,Kansas Ladies of Iron
120573,2023-05-06,Missouri Ladies of Iron
120574,2023-05-06,Connecticut Ladies of Iron
120575,2023-05-06,South Dakota State Bench Press Championships
120576,2023-05-06,Kentucky Showdown
120577,2023-03-25,South Dakota State Championships
120578,2023-05-06,Alpha Omega Open
120579,2023-05-06,Washington Ladies of Iron
120580,2023-05-06,JPS Autumn Lift Off
120583,2023-05-06,SoCal Ladies of Iron
120585,2023-05-06,Wyoming Ladies of Iron
120586,2023-04-30,Ottawa Open
120587,2023-04-29,PowerMania MMXXIII
120588,2023-05-06,NorCal Ladies of Iron
120589,2023-05-07,SoCal Showdown 2
120590,2023-05-06,Branch Warren Classic
120591,2023-04-29,Big Queen Energy #2
120592,2023-05-06,Massachusetts Ladies of Iron
120593,2023-05-07,Boston Barbell Open
120594,2023-04-29,Ukiyo Grand Prix
120596,2023-03-18,Hong Kong Judgement Day 2023
120597,2023-05-13,Philadelphia Freedom Championship
120598,2023-05-13,Ghost Summer Slam
120599,2023-05-06,United Ladies of Iron
120600,2023-05-13,WARCAT Open III
120601,2023-05-13,Ladies of Steel
120602,2023-05-13,SBWC Spring Classic
120603,2023-05-06,Georgia Ladies of Iron
120604,2023-05-14,The Tasmanian Open
120605,2023-05-06,Squats & Science Spring Fling
120607,2023-05-06,Michigan Ladies of Iron
120608,2023-05-13,East Texas Open
120609,2023-05-20,Spring Siege
120610,2023-05-20,2nd Annual West Florida Open
120612,2023-05-20,Atlanta Open and Primetime
120613,2023-05-21,Georgia High School State Championship
120614,2023-05-20,Masters World Cup
120615,2023-05-21,Massachusetts/ New Hampshire Single Lift State Championships
120618,2023-05-20,Louisiana State Games
120619,2023-05-20,Rocky Rumble
120620,2023-05-21,Spring Siege 2
120621,2023-05-20,Mayhem Open
120622,2023-05-13,Paragon Open I
120623,2023-05-21,Adelante Classic
120624,2023-05-20,P3 Grand Prix
120626,2023-05-28,Iron Game
120627,2023-05-27,Central and Midwest Regional Championships
120629,2023-05-20,Pennsylvania Primetime
120630,2023-05-27,Vermont Raw MAYhem
120631,2023-05-20,Absolute Flex Appeal Muscle Mayhem
120632,2023-05-28,Thunderstruck
120633,2023-05-20,Maryland State Championships
120634,2023-06-03,Wyoming Open
120635,2023-06-03,Virginia Battle at the Beach
120636,2023-06-03,Korea Summer Slam
120637,2023-06-03,Carolina Primetime Pro Qualifier
120638,2023-06-04,Inland Empire Strength Fest
120639,2023-06-03,Maple Mayhem
120640,2023-06-03,Barbell & Brine 3
120641,2023-05-27,Meet Me At The Bar
120642,2023-06-03,Bay Area Barbell Open
120643,2023-06-10,Maine Event: SummerSlam
120644,2023-06-10,Philly Gritty Face-Off
120645,2023-06-10,Savannah Summer Classic
120646,2023-06-10,TSF 6th Birthday Bash
120647,2023-06-10,Superhero Open
120648,2023-06-17,Sport of Iron III
120649,2023-06-17,Southeast Regionals
120650,2023-06-17,Equipped Nationals
120651,2023-06-11,Virginia Summer Slam
120652,2023-06-03,Gateway to Champions
120654,2023-06-18,South Australia Breakout Open
120656,2023-06-10,Nebraska State Bench Press Championships
120657,2023-06-10,Paragon Open II
120658,2023-06-18,South Australia Breakout Open
120659,2023-06-24,Legion Open 2023
120660,2023-06-24,CT Summer Showdown
120661,2023-06-24,Wolf Open
120662,2023-06-24,STL Toasted Summer Throwdown
120663,2023-06-24,Beyond Limits Summer Classic
120664,2023-06-24,Greedy Saturday Invitational
120665,2023-06-24,Pittsburgh Summer Classic
120666,2023-06-24,Maryland Power Outage
120667,2023-06-25,Florida Rookie Rumble I
120668,2023-06-24,Odyssey Barbell Summer Open
120669,2023-06-03,Midsummer Madness
120670,2023-06-24,Summer Power Fest
120671,2023-07-01,Sunshine State Showdown
120672,2023-07-01,Virginia DMV Iron Insanity
120673,2023-07-02,Iron Baddies
120674,2023-06-24,PRs in Paradise
120676,2023-07-02,Synergy Strength Open
120677,2023-07-01,Lift Fueled
120678,2023-07-08,Pow(HER)ful Women's Classic
120679,2023-07-08,Raw Strength Summer Showdown
120680,2023-07-08,GRSF Iron Triathlon
120681,2023-07-08,22nd Street Barbell Classic
120682,2023-07-01,Stars & Stripes Showdown
120683,2023-07-01,TBS Pro Qualifier
120684,2023-07-01,Southern Regionals
120685,2023-07-07,Mid Atlantic Regional Championship
120687,2023-07-08,Summer Classic
120688,2023-07-15,Palmetto Classic
120689,2023-07-15,The Mecca Gym's Iron Inferno
120691,2023-07-01,The Empire Lifts Back
120692,2023-07-16,Hot Hot Meet
120693,2023-07-15,Northeast Regionals
120694,2023-07-15,Avengers Summer Throwdown
120695,2023-07-08,Indiana eclipse Classic
120696,2023-07-15,Arizona Summer Sizzle
120697,2023-07-15,SoCal Summer Smash
120698,2023-06-17,Illinois State Championship
120699,2023-07-22,920 Barbell Bash
120700,2023-07-22,South Texas Showdown
120701,2023-07-15,Stimulus Showdown
120702,2023-07-22,All About The Benjamins Classic
120703,2023-07-22,Summer Smash
120704,2023-07-16,Queensland State Qualifier
120705,2023-07-22,Barbells and Barbecue
120706,2023-07-23,Rocky Mountain State Games
120707,2023-07-22,Cornhusker State Games
120708,2023-07-29,Kilo for Veterans
120709,2023-07-29,California Summer Open
120710,2023-07-30,P3 No Mercy
120711,2023-07-29,Limitless Open
120712,2023-07-22,Honolulu Night Lift
120713,2023-07-29,Southwest Championships
120714,2023-07-22,Barbell Brigade Open
120715,2023-08-05,RVA Iron Barbell Classic
120716,2023-07-29,Santa Fe Show of Strength
120717,2023-08-05,Battle on the Border
120718,2023-06-24,Battle In The IE
120719,2023-08-06,Mulch Making Rookie Madness
120720,2023-08-06,Colorado Summertime Showdown
120721,2023-08-05,STS Sunset Showdown
120722,2023-08-06,Blazing Sun
120723,2023-08-12,Korea Nationals
120724,2023-08-12,Jefferson Barbell Classic
120725,2023-08-12,Summer Sizzle
120726,2023-08-05,Youth Nationals
120727,2023-08-05,Bench Nationals
120728,2023-08-12,Stillwater Showdown
120729,2023-08-12,TruBorn Knockout
120730,2023-07-29,Scenic City Open
120731,2023-08-05,Dennis Gleason Memorial
120732,2023-08-13,Sin City Pro Qualifier
120733,2023-08-12,Lioness Arise
120734,2023-08-12,West Coast Regional Championships
120735,2023-07-13,Alaska High School Summer Championship
120736,2023-08-05,Waco Wars
120737,2023-08-19,North Texas Open
120738,2023-08-19,Paragon Open III
120739,2023-08-20,Urban Powerhouse Open
120740,2023-07-23,Elemental Strength Society Showdown
120741,2023-08-12,Ozark Mountain Classic
120743,2023-08-19,AAO Battle
120744,2023-08-19,Tournament of Power
120745,2023-08-19,Philadelphia Summer Showdown
120746,2023-08-26,New York State Bench Championships
120747,2023-08-27,Summer End
120748,2023-08-26,Virginia Heat
120749,2023-08-26,Mighty Mick's Classic
120750,2023-08-26,Florida Man Classic
120751,2023-08-26,Absolute Recomp Rookie Meet
120752,2023-08-19,2nd Annual Power of Rise
120754,2023-08-20,Alaska State Fair Showdown
120755,2023-09-02,Bon Temps RAW Power Challenge
120756,2023-09-03,Indiana Fall Brawl
120757,2023-09-03,Ohio Summer Showdown
120758,2023-09-02,Stars And Stripes Open
120759,2023-09-02,Maryland State Bench & Deadlift
120760,2023-09-02,CT Rookies Represent
120761,2023-09-09,OneUp Barbell Bash
120763,2023-09-09,Virginia Fall Finale
120764,2023-09-09,Mckendree University Bearcat Classic
120765,2023-09-09,LLS Space City Bash
120766,2023-09-09,Lifting the House
120767,2023-09-09,Staying Alive Championships II
120768,2023-09-09,Rochester Rumble V
120769,2023-09-16,Honam ASSEMBLE!
120770,2023-08-26,Hong Kong Championships
120771,2023-09-10,War at the Workshop
120781,2023-09-14,Raw Nationals
120782,2023-09-09,BATTLE ON THE BORDER
120783,2023-09-23,Spokane Rookie Competition
120784,2023-09-24,New England Strength Solstice
120786,2023-09-23,Australian Junior Open and Master Nationals
120788,2023-09-16,Orlando Powerfest
120789,2023-09-24,Heavy Metal Classic
120791,2023-09-23,Iron Wars
120792,2023-09-02,Wahine Open & Kane Classic
120793,2023-09-30,INTERNAL TEST EVENT
120794,2023-09-30,Northwoods Showdown II
120795,2023-09-30,Beer City Brawl
120796,2023-09-30,Montana State Championships
120797,2023-09-23,Connecticut Fall Classic
120798,2023-09-30,Battle at Bull Run
120799,2023-09-30,Philly Special
120800,2023-10-07,Avengers Monsters Smash II
120801,2023-10-07,Culnan Classic
120802,2023-10-07,Night of the Living Deadlift
120803,2023-10-07,Oregon Open
120804,2023-10-07,Boro Battle
120805,2023-10-07,Battle in the Valley
120808,2023-10-07,Alamo City Rookie Rumble
120809,2023-10-07,Strong Husker Powerlifting
120810,2023-10-07,Missouri River Open
120811,2023-09-30,2L2Q Classic
120812,2023-10-07,Washington State Championship
120814,2023-10-01,Whippany Athletic Metal War
120816,2023-10-08,Windy City Open
120817,2023-10-14,Beyond Limits Fall Classic
120818,2023-10-14,KILOS for Cancer
120819,2023-10-14,Raleighwood Rumble
120820,2023-10-14,Stay in Your Lane Thrasher
120822,2023-10-14,Anniversary Chaos
120823,2023-10-07,UAP Showdown
120824,2023-10-14,Chi-Town Showdown
120825,2023-10-14,Jacked O'Lantern Open
120826,2023-09-30,East coast Open II
120827,2023-10-14,Hidden Strength Showdown
120828,2023-10-14,Maryland Death by Iron
120829,2023-10-07,West Texas Open 5
120830,2023-10-14,Iron Pumpkin Brawl
120832,2023-10-21,D-Town Showdown
120833,2023-08-06,Apex Strong Open I
120834,2023-10-21,SBWC Fall Classic
120835,2023-10-21,Pittsburgh Collegiate Cup
120836,2023-10-28,Georgia State Bench Press Championships
120837,2023-10-28,Day of the Deads
120839,2023-10-28,Western MASSacre
120840,2023-10-28,Korea Spartan Series
120844,2023-10-28,AAO Lift Games
120845,2023-10-28,Philadelphia Fall Showdown
120846,2023-10-21,Odyssey Barbell Club Classic
120847,2023-10-28,Resurgence Autumn Classic
120848,2023-10-28,H-Town Showdown
120849,2023-10-28,Arizona Fall Classic
120850,2023-11-04,New Mexico State Championships
120851,2023-11-04,Winter Wrath
120852,2023-11-04,5th Annual Winter War of Waco
120853,2023-10-07,California State Championship
120854,2023-10-28,JPS Spring Showdown
120855,2023-11-04,Gainsgiving Open
120856,2023-11-05,Wisconsin Pro
120857,2023-11-05,Ghost Fall Fest
120859,2023-11-05,Virginia State Championships
120860,2023-11-04,South Georgia Barbell Brawl
120861,2023-11-03,Olympia Raw Challenge
120862,2023-11-04,Olympia International Pro Qualifier
120863,2023-11-04,Kansas Fall Brawl
120864,2023-09-23,Mo-Kan Border War
120865,2023-11-04,Squats & Science Fall Brawl
120866,2023-11-04,Fall Brawl 2023
120867,2023-10-28,North Alabama Open
120868,2023-11-04,Pittsburgh Fall Classic
120869,2023-11-11,Maine Event: Harvest Moon Classic
120871,2023-11-11,Ohio State Championship
120872,2023-11-11,Ohio Open
120873,2023-11-11,Fall Festival of Power
120874,2023-11-11,Georgia Collegiate Championship
120875,2023-11-04,Raw Collegiate Cup and Massachusetts Collegiate State Championships
120876,2023-11-11,Brawl in the Falls
120877,2023-11-11,Strong Island Open
120879,2023-11-11,Ivy League Cup
120880,2023-11-11,South Carolina State Championship
120881,2023-11-11,Southeast Open
120882,2023-11-12,Kentucky State Championship
120883,2023-11-11,Piney Woods Open
120884,2023-11-11,Western Collegiate Cup
120885,2023-11-11,Tennessee State Classic
120886,2023-11-11,Thanksgiving Throwdown
120887,2023-11-11,Philadelphia Far Beyond Driven
120890,2023-11-12,New Jersey Iron Gobbler Championship
120891,2023-11-18,Winter Classic
120892,2023-11-18,Casper Chill
120893,2023-11-04,Yokozuna
120894,2023-11-18,Surge Classic
120896,2023-11-18,Crossroads Collegiate Showdown
120897,2023-11-18,Whiz Wit Classic
120898,2023-10-14,Monster Mass Showdown
120899,2023-11-04,Liftsgiving Open
120900,2023-11-18,Beginner's Brawl
120902,2023-11-11,South Omaha Stock Yard Classic
120904,2023-11-18,Arkansas State Championships
120905,2023-11-04,BBB Unite #2
120906,2023-11-11,West Houston Open
120907,2023-11-18,Massachusetts State Championships
120908,2023-11-18,Sioux Empire Open
120909,2023-11-18,Michigan State Championships
120910,2023-11-18,Florida Collegiate State Championship
120911,2023-11-11,Florida State Championships
120912,2023-11-18,Paradigm Strength Classic
120913,2023-11-18,Central Collegiate Regionals
120914,2023-11-18,Sincere Training Systems Classic II
120915,2023-11-18,Brewhouse Brawl
120916,2023-11-18,Strength Culture Cup #3
120917,2023-11-25,Avia Performance Open II
120918,2023-11-19,Underground Showdown
120919,2023-11-19,Virginia Commonwealth Cup
120920,2023-11-25,EuroTour Round 1 - The Inauguration
120921,2023-11-25,Hobart Championships
120922,2023-11-18,Louisiana State Meet
120923,2023-11-18,Lokahi Open
120925,2023-09-30,2023 Spartan Raw Fall Brawl
120926,2023-12-02,Teen and Academic Iron Games
120927,2023-12-02,Dig Deep Rookie/Novice Showcase
120929,2023-12-02,Philadelphia Love Championship
120930,2023-12-03,Virginia Winter Wrecker
120931,2023-12-02,Ataraxis Open II
120932,2023-12-02,New Jersey State Collegiate Championship
120934,2023-12-02,Krampus is Coming to Town V2
120937,2023-12-02,21st Annual Team Phoenix Holiday Classic
120939,2023-12-09,Michigan Rookie Rumble
120940,2023-12-09,Liftmas Open
120941,2023-12-09,Heavy Liftmas
120942,2023-12-02,Collegiate Cup
120943,2023-12-09,STS Winter Wars
120944,2023-12-09,Teen and Collegiate Open
120948,2023-12-09,Alpha Omega Christmas Classic
120949,2023-12-09,Warrior Collegiate Open
120950,2023-12-02,Alaska State Championship
120951,2023-12-09,Clash at the Colosseum
120952,2023-11-12,Collegiate Invite
120953,2023-12-09,Carrie Boudreau Big Pullooza
120954,2023-12-16,Electric City Open
120955,2023-12-16,Intrepid Classic
120956,2023-11-04,Hometown Money Meet
120957,2023-12-16,Strong Hawk Invitational
120958,2023-12-09,TSF Open 2023
120960,2023-12-09,Philadelphia Winter War
120961,2023-12-16,Christmas Miracle
120962,2023-12-09,Texas Open
120963,2023-12-16,Winter Classic
120964,2023-12-16,Holiday Hoist
120965,2023-10-14,Push/Pull for Pink
120966,2023-12-17,Adelante Winter Heat
120967,2023-12-09,Solstice Showdown
120968,2023-12-16,South Florida Showdown
120969,2023-12-16,ANYONE CAN LIFT
120970,2023-11-25,South Coast Championships
120971,2023-12-16,Lifelong Classic
120972,2023-12-16,Cougar Classic
120974,2023-12-09,Kilo Showdown II
120975,2023-12-16,Klash at Kingdom
120976,2023-12-17,Paragon Open IV
120977,2023-12-16,Bay Area Barbell Winter Swolestice II
120978,2023-12-02,Barbell Brigade Winter Finale
120980,2023-11-11,Strong Enough
120981,2023-10-15,Rookie Rumble II
120982,2023-12-09,Rhode Island State Championships
120983,2023-12-16,Team GPT Invitational
120984,2024-01-01,Eastern China New Year Classic
120985,2023-11-25,Winter Mania
120986,2023-10-14,Bay Area Barbell's Breaking BAB
120987,2023-12-09,Missouri State Bench Press Championship
120989,2024-01-06,TruBorn Rookie Rumble
120990,2024-01-07,Georgia High School State Championships
120991,2024-01-06,Odyssey Barbell Winter Open
120992,2024-01-06,Virginia Capitol City Classic
120993,2024-01-06,AAO New Years Bash
120994,2023-11-04,RGV Fall Classic
120995,2024-01-06,TSS ROOKIE RIOT
120997,2024-01-13,Uncle Sam's Winter Classic
120998,2024-01-13,New Years ReSWOLLution
120999,2024-01-13,Lions Den Open
121001,2024-01-14,Cajun Prep Open
121003,2024-01-13,New Year Open
121004,2024-01-14,NJ High School and Youth Championship
121005,2024-01-06,Avengers Winter Smash II
121006,2024-01-13,Winter Games of Texas
121007,2024-01-14,Worcester Open
121008,2024-01-13,Georgia Southeast Collegiate Cup
121009,2024-01-13,9th Annual St. John's High School Classic
121010,2024-01-20,Texas State Championship
121011,2024-01-20,AF-Mauston Qualifier
121012,2024-01-20,Virginia Winter Open
121013,2024-01-20,Big Horn Bash
121014,2024-01-20,Wisconsin Warrior Open
121015,2024-01-20,BBT Winter Mayhem
121016,2024-01-20,Frozen Iron High School Classic
121017,2024-01-20,SoCal Winter Classic
121018,2024-01-20,Sumus Primi
121019,2023-10-21,The Nightmare Before Liftmas
121020,2024-01-20,Keystone Cup
121021,2024-01-27,Midwest Collegiate Cup
121022,2024-01-20,Central Florida Open
121023,2023-12-02,Holiday Havoc
121024,2024-01-27,Rookie Riot
121025,2024-01-27,Valkyrie Rising
121027,2024-01-27,Wyoming State Championship
121028,2024-01-28,All Academy
121029,2024-01-27,West Loop Winter Classic
121030,2024-01-27,Bars' Loaded
121031,2024-01-27,SBWC Winter Classic
121032,2024-01-27,Nebraska State Championship
121035,2024-01-27,DCF Philly January Jawn
121036,2024-02-03,Lexington High School Open
121037,2024-02-03,Beyond Limits Classic
121038,2024-01-27,Pittsburgh Winter Classic
121039,2024-02-03,Tasmanian State Championships
121040,2024-01-20,Michigan High School & Collegiate Open
121041,2024-02-03,Mustache Mayhem 7
121042,2024-02-03,3rd Annual Capital City Classic
121043,2024-02-04,Colorado Collegiate Qualifier
121044,2024-01-27,Kansas State Championships
121045,2024-02-10,Friends University Open
121046,2024-02-10,Words Have Weight
121047,2024-02-10,Aggie Showdown
121048,2024-01-27,Florida Rookie Rumble I
121049,2024-02-10,Virginia Pretty Good Meet
121050,2024-02-10,Heavy Singles
121052,2024-02-03,Battle at Vicksburg
